Customer ID,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
0475-RIJEP,Q3,1,Churned,Yes,1,91,5107,Price,Lack of affordable download/upload speed
1260-TTRXI,Q3,2,Churned,Yes,1,87,5834,Price,Long distance charges
4789-KWMXN,Q3,1,Churned,Yes,1,90,3344,Price,Price too high
2867-UIMSS,Q3,1,Churned,Yes,1,85,2734,Dissatisfaction,Product dissatisfaction
8111-RKSPX,Q3,2,Churned,Yes,1,89,5668,Dissatisfaction,Service dissatisfaction
1585-MQSSU,Q3,1,Churned,Yes,1,94,5659,Dissatisfaction,Lack of self-service on Website
8559-CIZFV,Q3,2,Churned,Yes,1,74,5353,Other,Don't know
7547-EKNFS,Q3,1,Churned,Yes,1,89,2075,Attitude,Attitude of service provider
4439-JMPMT,Q3,1,Churned,Yes,1,71,3608,Attitude,Attitude of support person
2575-GFSOE,Q3,2,Churned,Yes,1,65,5672,Attitude,Attitude of service provider
2842-JTCCU,Q3,3,Churned,Yes,1,72,4662,Attitude,Attitude of service provider
9681-OXGVC,Q3,3,Churned,Yes,1,85,5180,Competitor,Competitor made better offer
7153-OANIO,Q3,1,Churned,Yes,1,79,5066,Other,Moved
6521-YYTYI,Q3,3,Churned,Yes,1,65,2578,Other,Moved
8878-HMWBV,Q3,1,Churned,Yes,1,68,5598,Competitor,Competitor had better devices
3751-KTZEL,Q3,1,Churned,Yes,1,89,3706,Competitor,Competitor offered higher download speeds
0328-GRPMV,Q3,1,Churned,Yes,1,84,3706,Competitor,Competitor had better devices
4195-SMMNX,Q3,2,Churned,Yes,1,65,5627,Attitude,Attitude of support person
6956-SMUCM,Q3,1,Churned,Yes,1,77,5236,Competitor,Competitor offered higher download speeds
3223-WZWJM,Q3,1,Churned,Yes,1,85,5869,Competitor,Competitor offered higher download speeds
9053-JZFKV,Q3,2,Churned,Yes,1,82,4495,Other,Don't know
2530-ENDWQ,Q3,3,Churned,Yes,1,91,4296,Competitor,Competitor offered more data
6615-ZGEDR,Q3,2,Churned,Yes,1,90,5707,Attitude,Attitude of service provider
9250-WYPLL,Q3,2,Churned,Yes,1,79,4600,Competitor,Competitor made better offer
2754-XBHTB,Q3,2,Churned,Yes,1,96,3847,Competitor,Competitor made better offer
7055-VKGDA,Q3,1,Churned,Yes,1,87,4406,Dissatisfaction,Product dissatisfaction
0754-UKWQP,Q3,1,Churned,Yes,1,66,3790,Competitor,Competitor had better devices
7493-TPUWZ,Q3,1,Churned,Yes,1,85,4243,Competitor,Competitor had better devices
1577-HKTFG,Q3,1,Churned,Yes,1,79,2486,Attitude,Attitude of support person
8752-STIVR,Q3,3,Churned,Yes,1,69,2085,Dissatisfaction,Limited range of services
4558-FANTW,Q3,1,Churned,Yes,1,89,5643,Price,Lack of affordable download/upload speed
7623-TRNQN,Q3,2,Churned,Yes,1,72,3113,Price,Extra data charges
9330-IJWIO,Q3,1,Churned,Yes,1,69,2008,Price,Price too high
1842-EZJMK,Q3,1,Churned,Yes,1,82,5897,Competitor,Competitor had better devices
8079-XRJRS,Q3,1,Churned,Yes,1,72,6110,Dissatisfaction,Network reliability
8073-IJDCM,Q3,3,Churned,Yes,1,67,3830,Price,Long distance charges
2869-ADAWR,Q3,2,Churned,Yes,1,90,4880,Dissatisfaction,Poor expertise of online support
9894-EZEWG,Q3,1,Churned,Yes,1,69,5996,Competitor,Competitor had better devices
7851-FLGGQ,Q3,1,Churned,Yes,1,66,3704,Competitor,Competitor had better devices
0637-UBJRP,Q3,1,Churned,Yes,1,77,4745,Competitor,Competitor offered higher download speeds
0940-OUQEC,Q3,1,Churned,Yes,1,77,3492,Competitor,Competitor offered more data
0702-PGIBZ,Q3,2,Churned,Yes,1,91,2777,Competitor,Competitor made better offer
1963-VAUKV,Q3,3,Churned,Yes,1,92,3663,Price,Long distance charges
3058-HJCUY,Q3,1,Churned,Yes,1,84,2098,Competitor,Competitor had better devices
3259-FDWOY,Q3,3,Churned,Yes,1,81,4072,Competitor,Competitor offered higher download speeds
0807-ZABDG,Q3,1,Churned,Yes,1,90,4412,Competitor,Competitor offered higher download speeds
5748-RNCJT,Q3,3,Churned,Yes,1,81,4859,Competitor,Competitor offered higher download speeds
7739-LAXOG,Q3,1,Churned,Yes,1,80,3590,Competitor,Competitor offered more data
6034-ZRYCV,Q3,3,Churned,Yes,1,66,4481,Competitor,Competitor offered more data
2079-FBMZK,Q3,1,Churned,Yes,1,77,5816,Competitor,Competitor made better offer
6608-QQLVK,Q3,3,Churned,Yes,1,83,2077,Competitor,Competitor made better offer
6302-JGYRJ,Q3,1,Churned,Yes,1,67,2872,Dissatisfaction,Product dissatisfaction
3685-YLCMQ,Q3,2,Churned,Yes,1,66,5411,Dissatisfaction,Service dissatisfaction
8761-NSOBC,Q3,2,Churned,Yes,1,81,3486,Dissatisfaction,Network reliability
8413-VONUO,Q3,3,Churned,Yes,1,82,5332,Dissatisfaction,Limited range of services
9223-UCPVT,Q3,3,Churned,Yes,1,77,5764,Price,Lack of affordable download/upload speed
4351-QLCSU,Q3,1,Churned,Yes,1,91,3809,Price,Long distance charges
5419-JPRRN,Q3,1,Churned,Yes,1,77,4390,Price,Extra data charges
2100-BDNSN,Q3,3,Churned,Yes,1,69,3889,Price,Price too high
0488-GSLFR,Q3,1,Churned,Yes,1,91,3365,Dissatisfaction,Product dissatisfaction
9318-NKNFC,Q3,1,Churned,Yes,1,90,4132,Dissatisfaction,Service dissatisfaction
9728-FTTVZ,Q3,3,Churned,Yes,1,82,4073,Dissatisfaction,Lack of self-service on Website
7254-IQWOZ,Q3,1,Churned,Yes,1,67,5258,Dissatisfaction,Network reliability
0742-NXBGR,Q3,1,Churned,Yes,1,71,4278,Competitor,Competitor had better devices
6110-OHIHY,Q3,2,Churned,Yes,1,89,4183,Competitor,Competitor offered higher download speeds
5889-LFOLL,Q3,1,Churned,Yes,1,77,2659,Competitor,Competitor offered more data
5708-EVONK,Q3,1,Churned,Yes,1,73,5989,Other,Don't know
8708-XPXHZ,Q3,1,Churned,Yes,1,95,5458,Competitor,Competitor had better devices
7016-BPGEU,Q3,1,Churned,Yes,1,81,2796,Competitor,Competitor offered higher download speeds
6876-ADESB,Q3,1,Churned,Yes,1,65,3913,Competitor,Competitor offered higher download speeds
1963-SVUCV,Q3,2,Churned,Yes,1,78,5774,Competitor,Competitor offered higher download speeds
0220-EBGCE,Q3,1,Churned,Yes,1,67,3273,Competitor,Competitor made better offer
2754-VDLTR,Q3,2,Churned,Yes,1,69,4922,Competitor,Competitor offered more data
3190-XFANI,Q3,2,Churned,Yes,1,82,5585,Competitor,Competitor offered more data
7551-DACSP,Q3,2,Churned,Yes,1,91,3878,Competitor,Competitor made better offer
0520-FDVVT,Q3,3,Churned,Yes,1,80,2473,Price,Price too high
1444-VVSGW,Q3,2,Churned,Yes,1,91,5563,Dissatisfaction,Product dissatisfaction
5712-PTIWW,Q3,2,Churned,Yes,1,91,3280,Dissatisfaction,Service dissatisfaction
3315-TOTBP,Q3,1,Churned,Yes,1,74,4938,Dissatisfaction,Lack of self-service on Website
1518-VOWAV,Q3,1,Churned,Yes,1,90,5900,Competitor,Competitor made better offer
5909-ECHUI,Q3,1,Churned,Yes,1,71,3065,Price,Lack of affordable download/upload speed
1309-BXVOQ,Q3,1,Churned,Yes,1,69,3584,Price,Long distance charges
2856-HYAPG,Q3,2,Churned,Yes,1,91,3052,Price,Price too high
4488-PSYCG,Q3,1,Churned,Yes,1,83,4327,Price,Long distance charges
6906-ANDWJ,Q3,2,Churned,Yes,1,90,2510,Dissatisfaction,Lack of self-service on Website
1031-IIDEO,Q3,3,Churned,Yes,1,72,2874,Dissatisfaction,Network reliability
5832-XKAES,Q3,1,Churned,Yes,1,74,2320,Other,Don't know
4701-AHWMW,Q3,1,Churned,Yes,1,69,6041,Attitude,Attitude of service provider
9210-IAHGH,Q3,1,Churned,Yes,1,84,2248,Attitude,Attitude of support person
0023-XUOPT,Q3,1,Churned,Yes,1,75,2973,Other,Don't know
4592-IWTJI,Q3,1,Churned,Yes,1,84,2613,Attitude,Attitude of support person
6518-LGAOV,Q3,1,Churned,Yes,1,92,2341,Other,Don't know
7242-QZLXF,Q3,2,Churned,Yes,1,91,5421,Competitor,Competitor made better offer
4576-CSAJH,Q3,3,Churned,Yes,1,90,5866,Competitor,Competitor made better offer
1000-AJSLD,Q3,1,Churned,Yes,1,90,4389,Competitor,Competitor made better offer
1062-LHZOD,Q3,1,Churned,Yes,1,90,2100,Competitor,Competitor made better offer
9600-NAXZN,Q3,1,Churned,Yes,1,90,3370,Competitor,Competitor made better offer
6457-USBER,Q3,3,Churned,Yes,1,90,4424,Competitor,Competitor made better offer
4662-EKDPQ,Q3,1,Churned,Yes,1,90,5344,Competitor,Competitor made better offer
9259-PACGQ,Q3,1,Churned,Yes,1,91,3918,Competitor,Competitor had better devices
4415-IJZTP,Q3,1,Churned,Yes,1,69,2016,Competitor,Competitor had better devices
1465-VINDH,Q3,3,Churned,Yes,1,78,3596,Competitor,Competitor offered higher download speeds
2810-FTLEM,Q3,2,Churned,Yes,1,69,4254,Competitor,Competitor offered higher download speeds
1925-TIBLE,Q3,1,Churned,Yes,1,74,3887,Competitor,Competitor offered higher download speeds
1447-GIQMR,Q3,2,Churned,Yes,1,87,4179,Competitor,Competitor offered more data
0872-NXJYS,Q3,1,Churned,Yes,1,81,3246,Competitor,Competitor offered more data
9412-ARGBX,Q3,2,Churned,Yes,1,90,2459,Competitor,Competitor made better offer
2737-WFVYW,Q3,1,Churned,Yes,1,74,4566,Dissatisfaction,Product dissatisfaction
9850-OWRHQ,Q3,1,Churned,Yes,1,69,5657,Dissatisfaction,Lack of self-service on Website
8676-TRMJS,Q3,1,Churned,Yes,1,88,3190,Dissatisfaction,Limited range of services
8182-PNAGI,Q3,1,Churned,Yes,1,67,3624,Price,Extra data charges
2180-DXNEG,Q3,1,Churned,Yes,1,89,5239,Dissatisfaction,Product dissatisfaction
5515-AKOAJ,Q3,1,Churned,Yes,1,75,5763,Dissatisfaction,Service dissatisfaction
8976-OQHGT,Q3,2,Churned,Yes,1,91,5758,Dissatisfaction,Lack of self-service on Website
5294-CDGWY,Q3,1,Churned,Yes,1,95,5633,Other,Don't know
5295-PCJOO,Q3,1,Churned,Yes,1,84,4455,Other,Don't know
9863-JZAIC,Q3,1,Churned,Yes,1,91,2220,Other,Don't know
7660-HDPJV,Q3,2,Churned,Yes,1,81,2637,Dissatisfaction,Poor expertise of online support
7931-PXHFC,Q3,3,Churned,Yes,1,83,3818,Dissatisfaction,Poor expertise of phone support
4919-MOAVT,Q3,2,Churned,Yes,1,84,2421,Competitor,Competitor offered higher download speeds
3090-HAWSU,Q3,1,Churned,Yes,1,87,4495,Competitor,Competitor offered more data
9820-RMCQV,Q3,1,Churned,Yes,1,92,4444,Competitor,Competitor made better offer
7839-QRKXN,Q3,1,Churned,Yes,1,69,4197,Price,Long distance charges
5204-QZXPU,Q3,1,Churned,Yes,1,78,2933,Competitor,Competitor had better devices
4597-ELFTS,Q3,3,Churned,Yes,1,92,5327,Attitude,Attitude of support person
8450-JOVAH,Q3,1,Churned,Yes,1,77,5560,Competitor,Competitor offered higher download speeds
1113-IUJYX,Q3,1,Churned,Yes,1,84,5887,Competitor,Competitor offered higher download speeds
7758-XKCBS,Q3,1,Churned,Yes,1,82,5518,Competitor,Competitor offered more data
8992-JQYUN,Q3,1,Churned,Yes,1,65,4526,Competitor,Competitor offered more data
0617-AQNWT,Q3,1,Churned,Yes,1,66,6347,Competitor,Competitor made better offer
2446-PLQVO,Q3,2,Churned,Yes,1,78,4512,Other,Don't know
8784-CGILN,Q3,1,Churned,Yes,1,91,3068,Dissatisfaction,Product dissatisfaction
9451-LPGOO,Q3,2,Churned,Yes,1,66,3780,Competitor,Competitor made better offer
2025-JKFWI,Q3,1,Churned,Yes,1,81,3493,Price,Lack of affordable download/upload speed
4078-SAYYN,Q3,2,Churned,Yes,1,65,2229,Price,Long distance charges
9940-HPQPG,Q3,1,Churned,Yes,1,91,4176,Price,Extra data charges
6618-RYATB,Q3,2,Churned,Yes,1,93,5571,Price,Price too high
9079-YEXQJ,Q3,1,Churned,Yes,1,93,5527,Dissatisfaction,Product dissatisfaction
2685-SREOM,Q3,1,Churned,Yes,1,96,4793,Competitor,Competitor had better devices
0402-CQAJN,Q3,3,Churned,Yes,1,83,4437,Dissatisfaction,Lack of self-service on Website
6692-UDPJC,Q3,3,Churned,Yes,1,65,4304,Dissatisfaction,Network reliability
0295-PPHDO,Q3,1,Churned,Yes,1,71,5962,Competitor,Competitor had better devices
1195-OIYEJ,Q3,2,Churned,Yes,1,78,5347,Attitude,Attitude of support person
5906-CVLHP,Q3,2,Churned,Yes,1,92,2761,Attitude,Attitude of service provider
4501-EQDRN,Q3,2,Churned,Yes,1,91,4620,Attitude,Attitude of service provider
2990-HWIML,Q3,1,Churned,Yes,1,82,2898,Competitor,Competitor had better devices
7384-GHBPI,Q3,2,Churned,Yes,1,83,2987,Attitude,Attitude of support person
7603-USHJS,Q3,3,Churned,Yes,1,78,2010,Attitude,Attitude of support person
5876-HZVZM,Q3,1,Churned,Yes,1,87,4914,Attitude,Attitude of service provider
3085-QUOZK,Q3,3,Churned,Yes,1,76,3238,Attitude,Attitude of service provider
3926-CUQZX,Q3,3,Churned,Yes,1,77,4884,Other,Don't know
1041-RXHRA,Q3,3,Churned,Yes,1,69,3407,Attitude,Attitude of support person
1750-CSKKM,Q3,1,Churned,Yes,1,70,2688,Competitor,Competitor had better devices
8267-ZNYVZ,Q3,1,Churned,Yes,1,81,3824,Attitude,Attitude of service provider
6457-GIRWB,Q3,2,Churned,Yes,1,88,2843,Attitude,Attitude of service provider
1450-SKCVI,Q3,3,Churned,Yes,1,72,5276,Attitude,Attitude of support person
5570-PTWEH,Q3,2,Churned,Yes,1,78,2270,Attitude,Attitude of support person
6502-MJQAE,Q3,1,Churned,Yes,1,87,2072,Competitor,Competitor made better offer
7693-LCKZL,Q3,1,Churned,Yes,1,84,5124,Competitor,Competitor had better devices
0032-PGELS,Q3,1,Churned,Yes,1,74,5171,Attitude,Attitude of service provider
6797-LNAQX,Q3,2,Churned,Yes,1,91,4794,Competitor,Competitor had better devices
6394-MFYNG,Q3,2,Churned,Yes,1,89,4956,Attitude,Attitude of support person
8155-IBNHG,Q3,3,Churned,Yes,1,74,2325,Attitude,Attitude of support person
4745-LSPLO,Q3,2,Churned,Yes,1,84,3731,Attitude,Attitude of support person
8083-YTZES,Q3,1,Churned,Yes,1,73,3622,Attitude,Attitude of support person
3976-BWUCK,Q3,3,Churned,Yes,1,94,5255,Competitor,Competitor made better offer
3585-ISXZP,Q3,3,Churned,Yes,1,95,5335,Attitude,Attitude of support person
4174-LPGTI,Q3,3,Churned,Yes,1,65,2517,Other,Moved
2108-XWMPY,Q3,1,Churned,Yes,1,70,2095,Other,Moved
6304-IJFSQ,Q3,3,Churned,Yes,1,73,5585,Other,Moved
0093-XWZFY,Q3,1,Churned,Yes,1,93,2832,Competitor,Competitor had better devices
7703-ZEKEF,Q3,2,Churned,Yes,1,78,5701,Competitor,Competitor offered more data
5482-NUPNA,Q3,1,Churned,Yes,1,90,5730,Competitor,Competitor had better devices
1122-JWTJW,Q3,1,Churned,Yes,1,82,3463,Competitor,Competitor had better devices
1699-HPSBG,Q3,3,Churned,Yes,1,69,4581,Competitor,Competitor offered higher download speeds
8775-CEBBJ,Q3,2,Churned,Yes,1,87,2029,Competitor,Competitor offered higher download speeds
0639-TSIQW,Q3,1,Churned,Yes,1,70,5620,Competitor,Competitor offered more data
7590-VHVEG,Q3,3,Joined,No,0,27,3964,,
5575-GNVDE,Q3,3,Stayed,No,0,61,3441,,
7795-CFOCW,Q3,3,Stayed,No,0,66,4307,,
1452-KIOVK,Q3,4,Stayed,No,0,43,4459,,
6713-OKOMC,Q3,3,Stayed,No,0,51,2013,,
6388-TABGU,Q3,4,Stayed,No,0,58,4529,,
9763-GRSKD,Q3,3,Stayed,No,0,76,5764,,
7469-LKBCI,Q3,3,Stayed,No,0,39,4726,,
8091-TTVAX,Q3,3,Stayed,No,0,71,6432,,
5129-JLPIS,Q3,3,Stayed,No,0,75,5822,,
3655-SNQYZ,Q3,4,Stayed,No,0,43,5141,,
8191-XWSZG,Q3,4,Stayed,No,0,35,5186,,
9959-WOFKT,Q3,3,Stayed,No,0,73,4479,,
4183-MYFRB,Q3,3,Stayed,No,0,57,5982,,
1680-VDCWW,Q3,4,Stayed,No,0,77,5279,,
3638-WEABW,Q3,3,Stayed,No,0,53,6407,,
6322-HRPFA,Q3,3,Stayed,No,0,79,4986,,
6865-JZNKO,Q3,4,Stayed,No,0,65,2725,,
5248-YGIJN,Q3,3,Stayed,No,0,21,5974,,
6827-IEAUQ,Q3,3,Stayed,No,0,66,3213,,
7310-EGVHZ,Q3,5,Joined,No,0,77,5526,,
6234-RAAPL,Q3,4,Stayed,No,0,79,5915,,
6572-ADKRS,Q3,3,Stayed,No,0,41,3395,,
8865-TNMNX,Q3,3,Stayed,No,0,22,2392,,
9489-DEDVP,Q3,3,Stayed,No,0,25,4715,,
9867-JCZSP,Q3,4,Stayed,No,0,64,3646,,
4671-VJLCL,Q3,3,Stayed,No,0,70,4595,,
4080-IIARD,Q3,5,Stayed,No,0,41,2569,,
3714-NTNFO,Q3,5,Stayed,No,0,71,6434,,
5948-UJZLF,Q3,5,Joined,No,0,57,3805,,
7639-LIAYI,Q3,4,Stayed,No,0,49,4142,,
2954-PIBKO,Q3,3,Stayed,No,0,62,5128,,
8769-KKTPH,Q3,3,Stayed,No,0,79,4572,,
3957-SQXML,Q3,3,Stayed,No,0,62,5408,,
5954-BDFSG,Q3,3,Stayed,No,0,53,4708,,
0434-CSFON,Q3,3,Stayed,No,0,70,4488,,
1215-FIGMP,Q3,3,Stayed,No,0,35,6292,,
0526-SXDJP,Q3,4,Stayed,No,0,29,6091,,
0557-ASKVU,Q3,5,Stayed,No,0,33,4948,,
5122-CYFXA,Q3,3,Joined,No,0,35,5387,,
8627-ZYGSZ,Q3,5,Stayed,No,0,61,3817,,
3410-YOQBQ,Q3,5,Stayed,No,0,78,4984,,
3170-NMYVV,Q3,4,Stayed,No,0,20,5849,,
7410-OIEDU,Q3,3,Stayed,No,0,38,5983,,
2273-QCKXA,Q3,3,Joined,No,0,30,3178,,
0731-EBJQB,Q3,3,Stayed,No,0,26,5482,,
8028-PNXHQ,Q3,5,Stayed,No,0,33,4444,,
5630-AHZIL,Q3,3,Joined,No,0,54,5613,,
6416-JNVRK,Q3,5,Stayed,No,0,56,2867,,
5590-ZSKRV,Q3,3,Stayed,No,0,43,5614,,
3887-PBQAO,Q3,4,Stayed,No,0,78,5741,,
8108-UXRQN,Q3,3,Stayed,No,0,28,3443,,
9919-YLNNG,Q3,4,Stayed,No,0,37,4005,,
0318-ZOPWS,Q3,5,Stayed,No,0,37,5422,,
4445-ZJNMU,Q3,3,Stayed,No,0,69,3540,,
4808-YNLEU,Q3,4,Stayed,No,0,39,5255,,
1862-QRWPE,Q3,5,Stayed,No,0,25,4124,,
2796-NNUFI,Q3,5,Stayed,No,0,80,5480,,
3016-KSVCP,Q3,3,Stayed,No,0,62,3664,,
4767-HZZHQ,Q3,3,Stayed,No,0,9,5036,,
7233-PAHHL,Q3,4,Stayed,No,0,24,5825,,
6067-NGCEU,Q3,4,Stayed,No,0,38,5261,,
9848-JQJTX,Q3,3,Stayed,No,0,54,5781,,
9803-FTJCG,Q3,4,Stayed,No,0,26,4117,,
3212-KXOCR,Q3,4,Stayed,No,0,66,4158,,
6380-ARCEH,Q3,3,Joined,No,0,77,2710,,
3679-XASPY,Q3,3,Joined,No,0,26,5612,,
7123-WQUHX,Q3,5,Stayed,No,0,63,4741,,
6180-YBIQI,Q3,3,Stayed,No,0,61,4015,,
6728-DKUCO,Q3,3,Stayed,No,0,21,4594,,
9750-BOOHV,Q3,4,Stayed,No,0,60,3585,,
8597-CWYHH,Q3,3,Stayed,No,0,53,5845,,
2848-YXSMW,Q3,5,Stayed,No,0,23,5234,,
4549-ZDQYY,Q3,3,Stayed,No,0,28,6078,,
5712-AHQNN,Q3,5,Stayed,No,0,65,3826,,
5256-SKJGO,Q3,4,Stayed,No,0,35,4850,,
3071-VBYPO,Q3,3,Joined,No,0,22,4648,,
9560-BBZXK,Q3,4,Stayed,No,0,54,4871,,
8402-OOOHJ,Q3,5,Stayed,No,0,59,5918,,
9445-ZUEQE,Q3,3,Stayed,No,0,28,3796,,
1091-SOZGA,Q3,4,Stayed,No,0,43,4606,,
2928-HLDBA,Q3,5,Stayed,No,0,47,5346,,
6497-TILVL,Q3,3,Stayed,No,0,59,3097,,
7219-TLZHO,Q3,5,Stayed,No,0,76,3172,,
4622-YNKIJ,Q3,3,Stayed,No,0,32,5087,,
6734-PSBAW,Q3,3,Stayed,No,0,59,5901,,
3930-ZGWVE,Q3,3,Joined,No,0,68,2484,,
2876-GZYZC,Q3,5,Stayed,No,0,58,5886,,
8587-XYZSF,Q3,5,Stayed,No,0,63,6064,,
7799-LGRDP,Q3,4,Stayed,No,0,79,2017,,
7850-VWJUU,Q3,4,Stayed,No,0,29,2221,,
3774-VBNXY,Q3,5,Stayed,No,0,51,4557,,
6217-KDYWC,Q3,3,Stayed,No,0,40,4393,,
1095-WGNGG,Q3,4,Stayed,No,0,60,6311,,
2636-SJDOU,Q3,3,Stayed,No,0,53,5044,,
5716-EZXZN,Q3,3,Stayed,No,0,59,5878,,
6837-BJYDQ,Q3,5,Joined,No,0,33,2543,,
6440-DKQGE,Q3,5,Stayed,No,0,30,4320,,
3466-BYAVD,Q3,4,Stayed,No,0,35,3128,,
3780-YVMFA,Q3,3,Stayed,No,0,58,3123,,
1679-JRFBR,Q3,4,Stayed,No,0,41,5192,,
9073-ZZIAY,Q3,4,Stayed,No,0,62,5769,,
3077-RSNTJ,Q3,3,Stayed,No,0,43,4293,,
6551-GNYDG,Q3,5,Stayed,No,0,46,2563,,
9167-APMXZ,Q3,3,Stayed,No,0,32,3549,,
2749-CTKAJ,Q3,5,Stayed,No,0,72,2173,,
6371-NZYEG,Q3,4,Stayed,No,0,77,5511,,
7554-NEWDD,Q3,5,Stayed,No,0,8,3611,,
8992-VONJD,Q3,3,Stayed,No,0,22,5156,,
4482-EWFMI,Q3,5,Joined,No,0,43,3056,,
4648-YPBTM,Q3,4,Stayed,No,0,55,5644,,
2907-ILJBN,Q3,3,Stayed,No,0,29,4047,,
6345-FZOQH,Q3,5,Stayed,No,0,54,5570,,
5997-OPVFA,Q3,4,Stayed,No,0,54,6212,,
1159-WFSGR,Q3,4,Stayed,No,0,62,3990,,
7654-YWJUF,Q3,3,Stayed,No,0,51,4382,,
6727-IOTLZ,Q3,3,Stayed,No,0,52,2564,,
5918-VUKWP,Q3,3,Stayed,No,0,77,5358,,
1744-JHKYS,Q3,4,Stayed,No,0,72,3421,,
5947-SGKCL,Q3,3,Stayed,No,0,66,2721,,
3712-PKXZA,Q3,4,Stayed,No,0,42,5110,,
6582-OIVSP,Q3,5,Joined,No,0,48,3575,,
5524-KHNJP,Q3,3,Stayed,No,0,26,5344,,
4827-USJHP,Q3,4,Stayed,No,0,24,2764,,
8167-GJLRN,Q3,4,Joined,No,0,55,3108,,
0956-SYCWG,Q3,3,Stayed,No,0,49,2024,,
8017-UVSZU,Q3,5,Stayed,No,0,72,3359,,
7100-FQPRV,Q3,3,Stayed,No,0,23,4106,,
2984-RGEYA,Q3,4,Stayed,No,0,72,5325,,
9680-NIAUV,Q3,4,Stayed,No,0,74,5945,,
2146-EGVDT,Q3,3,Stayed,No,0,28,4149,,
2604-IJPDU,Q3,3,Stayed,No,0,36,4382,,
9178-JHUVJ,Q3,3,Stayed,No,0,26,4634,,
6168-YBYNP,Q3,5,Stayed,No,0,62,6047,,
7255-SSFBC,Q3,4,Stayed,No,0,55,4099,,
3645-DEYGF,Q3,5,Joined,No,0,25,3358,,
9323-HGFWY,Q3,3,Stayed,No,0,69,3795,,
8544-GOQSH,Q3,5,Stayed,No,0,53,4400,,
3363-DTIVD,Q3,3,Stayed,No,0,63,5010,,
7018-WBJNK,Q3,3,Stayed,No,0,26,5566,,
9142-KZXOP,Q3,3,Stayed,No,0,51,2053,,
7674-YTAFD,Q3,3,Stayed,No,0,52,3118,,
6348-SNFUS,Q3,3,Stayed,No,0,32,4556,,
1347-KTTTA,Q3,3,Stayed,No,0,58,6398,,
4195-NZGTA,Q3,4,Joined,No,0,73,5858,,
7157-SMCFK,Q3,4,Stayed,No,0,76,5411,,
4709-LKHYG,Q3,5,Stayed,No,0,34,3800,,
0699-NDKJM,Q3,3,Stayed,No,0,38,4115,,
9286-BHDQG,Q3,4,Stayed,No,0,22,5041,,
0230-WEQUW,Q3,4,Stayed,No,0,77,5500,,
2040-LDIWQ,Q3,5,Stayed,No,0,33,5256,,
6496-JDSSB,Q3,4,Stayed,No,0,22,2165,,
4443-EMBNA,Q3,3,Stayed,No,0,51,4642,,
6469-MRVET,Q3,5,Joined,No,0,21,4160,,
5961-VUSRV,Q3,5,Stayed,No,0,57,4451,,
6778-JFCMK,Q3,3,Stayed,No,0,32,4806,,
6341-JVQGF,Q3,4,Stayed,No,0,54,5643,,
4811-JBUVU,Q3,3,Stayed,No,0,33,3233,,
0945-TSONX,Q3,3,Stayed,No,0,30,5698,,
2651-ZCBXV,Q3,3,Stayed,No,0,73,6370,,
3316-UWXUY,Q3,4,Stayed,No,0,70,6367,,
7083-MIOPC,Q3,4,Stayed,No,0,49,5733,,
1984-GPTEH,Q3,4,Stayed,No,0,46,5491,,
0621-JFHOL,Q3,3,Stayed,No,0,62,3180,,
9903-LYSAB,Q3,4,Stayed,No,0,73,4283,,
9227-UAQFT,Q3,5,Stayed,No,0,53,4272,,
7301-ABVAD,Q3,3,Stayed,No,0,37,4530,,
6614-FHDBO,Q3,3,Stayed,No,0,26,4551,,
7576-ASEJU,Q3,4,Stayed,No,0,56,5246,,
0303-UNCIP,Q3,4,Stayed,No,0,57,5043,,
0959-WHOKV,Q3,3,Stayed,No,0,46,2887,,
4075-JFPGR,Q3,3,Stayed,No,0,68,5561,,
3282-ZISZV,Q3,5,Stayed,No,0,71,3945,,
3675-YDUPJ,Q3,4,Stayed,No,0,58,3768,,
4111-BNXIF,Q3,4,Stayed,No,0,56,4478,,
7017-VFHAY,Q3,3,Stayed,No,0,38,6090,,
6655-LHBYW,Q3,3,Stayed,No,0,33,5068,,
7605-BDWDC,Q3,3,Stayed,No,0,67,2539,,
1950-KSVVJ,Q3,3,Stayed,No,0,61,4885,,
0123-CRBRT,Q3,4,Stayed,No,0,40,5152,,
6292-TOSSS,Q3,4,Stayed,No,0,68,4297,,
7014-ZZXAW,Q3,5,Stayed,No,0,59,5409,,
7633-MVPUY,Q3,3,Stayed,No,0,68,4012,,
8645-KWHJO,Q3,3,Stayed,No,0,23,4900,,
4130-MZLCC,Q3,3,Stayed,No,0,54,2739,,
0314-TKOSI,Q3,4,Stayed,No,0,42,5377,,
8229-MYEJZ,Q3,4,Stayed,No,0,47,5765,,
2080-SRCDE,Q3,3,Joined,No,0,38,4556,,
9577-WJVCQ,Q3,3,Stayed,No,0,24,5310,,
6202-DYYFX,Q3,4,Stayed,No,0,41,2031,,
3808-HFKDE,Q3,4,Stayed,No,0,59,3460,,
3727-OWVYD,Q3,3,Stayed,No,0,70,2075,,
2294-SALNE,Q3,4,Stayed,No,0,54,3200,,
1563-IWQEX,Q3,3,Stayed,No,0,71,5715,,
8203-XJZRC,Q3,3,Joined,No,0,57,5384,,
6556-DBKZF,Q3,5,Stayed,No,0,26,5841,,
2985-JUUBZ,Q3,5,Stayed,No,0,64,3718,,
